id,title,views,lyric_url,art_url,release_date
6285,Live Free,36985.0,https://genius.com/Mac-miller-live-free-lyrics,https://images.genius.com/5c07d2111a430f116d56edb2e4e11135.275x275x1.jpg,2009-12-16
49481,Life Ain't Easy,36675.0,https://genius.com/Mac-miller-life-aint-easy-lyrics,https://images.genius.com/608ff36f2148e5173905f0495ed3ed51.1000x1000x1.jpg,2011-03-11
329125,Erica's House (Ft. TreeJay),36608.0,https://genius.com/Mac-miller-ericas-house-lyrics,https://images.genius.com/588bdc5a721ff6b2b58c31ccf8bffa9d.500x500x1.jpg,2014-01-04
2444801,Coming Back (Ft. Mac Miller),36347.0,https://genius.com/Domo-genesis-coming-back-lyrics,https://images.genius.com/896985c19d906079417b2c328512d56b.600x600x1.jpg,2016-03-25
251681,The Jesuits (Ft. Da$H),36343.0,https://genius.com/Delusional-thomas-the-jesuits-lyrics,https://images.genius.com/a95f95f6dd277de1c135aa0ea68890ca.1000x1000x1.jpg,2013-11-01
3910646,Guidelines,36080.0,https://genius.com/Mac-miller-guidelines-lyrics,https://images.genius.com/e072a509cfe1c7031e56c61b5e0c6fd9.1000x1000x1.jpg,2018-08-20
6936054,I Believed It (Ft. Mac Miller),34836.0,https://genius.com/Dvsn-and-ty-dolla-sign-i-believed-it-lyrics,https://images.genius.com/614cb0ce9dbf211935a29573c363f64f.1000x1000x1.png,2021-06-30
531802,Money Shot (Ft. Mac Miller),34630.0,https://genius.com/Curren-y-money-shot-lyrics,https://images.genius.com/7309e7a7cf6efcb2b310d0759b2f5539.498x498x1.jpg,2014-10-04
251613,72,33912.0,https://genius.com/Delusional-thomas-72-lyrics,https://images.genius.com/a95f95f6dd277de1c135aa0ea68890ca.1000x1000x1.jpg,2013-11-01
251563,Vertigo,33428.0,https://genius.com/Delusional-thomas-vertigo-lyrics,https://images.genius.com/a95f95f6dd277de1c135aa0ea68890ca.1000x1000x1.jpg,2013-11-01
4759,She Said,32949.0,https://genius.com/Mac-miller-she-said-lyrics,https://images.genius.com/608ff36f2148e5173905f0495ed3ed51.1000x1000x1.jpg,2011-03-11
86859,Planecarboat (Ft. ScHoolboy Q),32663.0,https://genius.com/Mac-miller-planecarboat-lyrics,https://images.genius.com/d3178d0b47cdf48e8994056ec2dc94ee.500x500x1.jpg,2012-09-01
98825,Love Affair,32070.0,https://genius.com/Larry-lovestein-and-the-velvet-revival-love-affair-lyrics,https://images.genius.com/76385e81d56064ae03b2a7e7bfd9987c.500x500x1.jpg,2012-11-21
128724,Suspicions,31911.0,https://genius.com/Larry-lovestein-and-the-velvet-revival-suspicions-lyrics,https://images.genius.com/c37ed9193238eff833b6b2d5a8f7f449.375x375x1.jpg,2012-11-21
251581,Twin Peugots (Ft. Big Body Bes & Mac Miller),31291.0,https://genius.com/Action-bronson-twin-peugots-lyrics,https://images.genius.com/3tkvpk6nyazea6ub0nsnj8s01.500x500x1.jpg,2013-11-01
56408,Man in the Hat,31222.0,https://genius.com/Mac-miller-man-in-the-hat-lyrics,https://images.genius.com/ba27ef89ffbd7d19b230de5cd3832d50.1000x1000x1.jpg,2011-11-08
304795,In the Morning (Ft. Syd & Thundercat),31119.0,https://genius.com/Mac-miller-in-the-morning-lyrics,https://images.genius.com/c65ca8421e6ce5b3eae32f187b3e72bc.1000x1000x1.jpg,2013-12-17
4122611,Nothing from Nothing,31056.0,https://genius.com/Mac-miller-nothing-from-nothing-lyrics,https://images.genius.com/fcd30c48e44faa0ae7851c61e17dfd49.639x639x1.jpg,2018-11-28
5970,Oy Vey,31022.0,https://genius.com/Mac-miller-oy-vey-lyrics,https://images.genius.com/174c64ae633f0587924cac50c7eb6baf.375x375x1.jpg,2011-03-11
83505,Great (Ft. Casey Veggies & Mac Miller),30709.0,https://genius.com/Sir-michael-rocks-great-lyrics,https://images.genius.com/36131258113b904e35e8d29e4a99e42e.500x500x1.jpg,2012-08-02
175648,Heaven (Ft. Hardo & Mac Miller),30434.0,https://genius.com/Vince-staples-and-larry-fisherman-heaven-lyrics,https://images.genius.com/fc68c3a62ee50180ec55ee10a8e77b7a.620x620x1.jpg,2013-06-20
141828,Salamander,29252.0,https://genius.com/Mac-miller-salamander-lyrics,https://images.genius.com/43cf4f7fb829f88b270853d2534b8f0f.1000x1000x1.jpg,2013-04-18
56396,English Lane,28502.0,https://genius.com/Mac-miller-english-lane-lyrics,https://images.genius.com/ba27ef89ffbd7d19b230de5cd3832d50.1000x1000x1.jpg,2011-11-08
426863,55,27875.0,https://genius.com/Mac-miller-55-lyrics,https://images.genius.com/13ce35ef8b892b61cbe71e14f5a9e8f2.1000x1000x1.jpg,2014-05-11
50952,'82 - '92 (Ft. Mac Miller),27629.0,https://genius.com/1982-82-92-lyrics,https://images.genius.com/25256ff4d8d142a6cf09d71d22011964.500x500x1.jpg,2010-12-26
5849,All Around The World,26910.0,https://genius.com/Mac-miller-all-around-the-world-lyrics,https://images.genius.com/05f898e9488becec66cf9eeae932e32a.275x275x1.jpg,2011-03-11
304776,Black Bush,26759.0,https://genius.com/Mac-miller-black-bush-lyrics,https://images.genius.com/c65ca8421e6ce5b3eae32f187b3e72bc.1000x1000x1.jpg,2013-12-17
92107,"2012 BET Hip Hop Awards - Cypher 2 (Ft. Hopsin, Jaybird the Purdy Boi, Mac Miller & ScHoolboy Q)",26677.0,https://genius.com/Bet-2012-bet-hip-hop-awards-cypher-2-lyrics,https://images.genius.com/c316a9129e7d68b7ee93c6deca20a3c7.400x400x1.jpg,2012-10-09
2398874,Smile (Ft. Mac Miller),26407.0,https://genius.com/Larry-fisherman-smile-lyrics,https://images.genius.com/a2abc159256b04f456c0a0e5a9bd03b7.483x483x1.jpg,2015-12-29
63305,Jerry's Record Store,26255.0,https://genius.com/Mac-miller-jerrys-record-store-lyrics,https://images.genius.com/13049a8f8bcdeb79473abbceee730e50.375x375x1.jpg,2011-12-22
51062,Cruisin',26015.0,https://genius.com/Mac-miller-cruisin-lyrics,https://images.genius.com/43a85b15873b56e2f5f30a3dbfcbbc8b.500x502x1.jpg,2007-01-01
87073,Can I Live (Ft. Mac Miller),25938.0,https://genius.com/Casey-veggies-can-i-live-lyrics,https://images.genius.com/aaf0da7a07e05d17ff3c822d7769bd09.500x500x1.jpg,2011-09-20
279547,I Come In Peace,25491.0,https://genius.com/Mac-miller-i-come-in-peace-lyrics,https://images.genius.com/01cc7a6784709b4e27cb69b4b3eb71f2.500x500x1.jpg,2013-11-27
58520,Loitering,25244.0,https://genius.com/Mac-miller-loitering-lyrics,https://images.genius.com/ba27ef89ffbd7d19b230de5cd3832d50.1000x1000x1.jpg,2011-11-08
2280087,The Way (Spanglish Version) (Ft. Mac Miller),24888.0,https://genius.com/Ariana-grande-the-way-spanglish-version-lyrics,https://images.genius.com/a6ce378f26a6fa913d9894c077a15b64.1000x1000x1.jpg,2013-03-25
76575,Onaroll,24886.0,https://genius.com/Mac-miller-onaroll-lyrics,https://images.genius.com/5d1d6d26857b77f28648cd6d9b8ec479.500x500x1.jpg,2012-06-05
120611,Turkey Love,24758.0,https://genius.com/Mac-miller-turkey-love-lyrics,https://images.genius.com/ffaeffca62f03b103ae3a4bde16c7091.255x197x1.jpg,2013-02-15
251705,Labido,24434.0,https://genius.com/Delusional-thomas-labido-lyrics,https://images.genius.com/a95f95f6dd277de1c135aa0ea68890ca.1000x1000x1.jpg,2013-11-01
240739,Love Me As I Have Loved You,23691.0,https://genius.com/Mac-miller-love-me-as-i-have-loved-you-lyrics,https://images.genius.com/18b93aa441589ba982c97a6f8d7e0ccf.1000x1000x1.jpg,2012-03-23
