id,title,views,release_date,user_interest,album_name,spotify_link,lyric_url,art_url
4447682,Salt and the Sea,85277,2019-09-13,6,III,,https://genius.com/The-lumineers-salt-and-the-sea-lyrics,https://images.genius.com/7a5c11b5d9787805475737e2ec4141ed.1000x1000x1.jpg
6190267,Salt and the Sea (Spotify Singles),,2020-03-18,,Spotify Singles,,https://genius.com/The-lumineers-salt-and-the-sea-spotify-singles-lyrics,https://images.genius.com/7d35a00185e424180cf8c262d82a7e15.640x640x1.jpg
378280,Scotland,34646,2009-12-19,9,The Lumineers EP,,https://genius.com/The-lumineers-scotland-lyrics,https://images.genius.com/4bc1410041cb6654eebee25ad109deff.300x300x1.jpg
2419378,Sick In The Head,21517,2016-04-08,2,Cleopatra,,https://genius.com/The-lumineers-sick-in-the-head-lyrics,https://images.genius.com/c5b316033e10ee88d14a2838e2a7c995.640x633x1.jpg
6283813,Silent Night*,,2020-12-18,,,,https://genius.com/The-lumineers-silent-night-lyrics,https://images.genius.com/9e1762695e1b89529b92c01f56c92b20.200x200x1.jpg
2419357,Sleep On The Floor,262432,2016-04-08,25,Cleopatra,,https://genius.com/The-lumineers-sleep-on-the-floor-lyrics,https://images.genius.com/c5b316033e10ee88d14a2838e2a7c995.640x633x1.jpg
103877,Slow it Down,100057,2012-04-03,21,The Lumineers,,https://genius.com/The-lumineers-slow-it-down-lyrics,https://images.genius.com/c92a0ba37f4230bafebebe6572ffa89b.1000x1000x1.jpg
1638925,Slow It Down (live),,,,The Lumineers,,https://genius.com/The-lumineers-slow-it-down-live-lyrics,https://images.genius.com/c92a0ba37f4230bafebebe6572ffa89b.1000x1000x1.jpg
4447685,Soundtrack Song,9564,2019-09-13,,III,,https://genius.com/The-lumineers-soundtrack-song-lyrics,https://images.genius.com/7a5c11b5d9787805475737e2ec4141ed.1000x1000x1.jpg
178448,Stubborn Love,165096,2011-04-03,56,The Lumineers,,https://genius.com/The-lumineers-stubborn-love-lyrics,https://images.genius.com/c92a0ba37f4230bafebebe6572ffa89b.1000x1000x1.jpg
6984887,Stubborn Love (BUNT. Edit),,2020-04-13,,Folk House Mixtape Chapter 1,,https://genius.com/The-lumineers-stubborn-love-bunt-edit-lyrics,https://images.genius.com/54f5b5bedf8e341d1a687d2556b812eb.1000x563x1.jpg
178446,Submarines,23787,2009-12-19,3,The Lumineers EP,,https://genius.com/The-lumineers-submarines-lyrics,https://images.genius.com/c92a0ba37f4230bafebebe6572ffa89b.1000x1000x1.jpg
2243050,The Hanging Tree,,,,,,https://genius.com/Maddie-wilson-the-hanging-tree-lyrics,https://images.genius.com/7771bf108d477b5b0a338b59da78bd99.500x500x1.jpg
5251655,"The Lumineers - ""III""Review (Ft. ​The Lumineers)",,2019-09-18,,Jentrick’s Album Reviews,,https://genius.com/Jentrick-pollywag-the-lumineers-iii-review-lyrics,https://images.genius.com/71735807052ec08808ad31c5952ad6f2.259x194x1.jpg
207477,This Must Be the Place (Naive Melody),11871,2012-04-03,2,The Lumineers,,https://genius.com/The-lumineers-this-must-be-the-place-naive-melody-lyrics,https://images.genius.com/c92a0ba37f4230bafebebe6572ffa89b.1000x1000x1.jpg
3833573,Visions of China,,2018-07-13,1,C-Sides,,https://genius.com/The-lumineers-visions-of-china-lyrics,https://images.genius.com/f9c393229f2b3dc1db8e3bb89ed97bc8.640x640x1.jpg
3998956,Walls,47743,2018-10-02,,,,https://genius.com/The-lumineers-walls-lyrics,https://images.genius.com/ff1e6769273c39435e24741bfe090bae.1000x1000x1.jpg
2453907,Where the Skies Are Blue,45071,2016-04-08,1,Cleopatra,,https://genius.com/The-lumineers-where-the-skies-are-blue-lyrics,https://images.genius.com/c5b316033e10ee88d14a2838e2a7c995.640x633x1.jpg
2452781,White Lie,32146,2016-04-08,6,Cleopatra,,https://genius.com/The-lumineers-white-lie-lyrics,https://images.genius.com/c5b316033e10ee88d14a2838e2a7c995.640x633x1.jpg
