id,title,views,lyric_url,art_url
5225156,Crickets,26627,https://genius.com/Mac-miller-crickets-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
5579343,Crooklyn Dodgers (Ft. Beedie),,https://genius.com/Mac-miller-crooklyn-dodgers-lyrics,https://images.genius.com/2c8f8efa93f82b34eaade36589323ced.1000x1000x1.png
4208,Cruise Control (Ft. Wiz Khalifa),13822,https://genius.com/Mac-miller-cruise-control-lyrics,https://images.genius.com/4186ee36b844bd7bbde71da3b370390b.500x500x1.jpg
51062,Cruisin',26015,https://genius.com/Mac-miller-cruisin-lyrics,https://images.genius.com/43a85b15873b56e2f5f30a3dbfcbbc8b.500x502x1.jpg
6562181,Crumblin' Erb Freestyle,,https://genius.com/Mac-miller-crumblin-erb-freestyle-lyrics,https://images.genius.com/ce681eaf1018e33064dae3942a7591da.500x500x1.jpg
65435,Crushin' Round the Clock,,https://genius.com/Mac-miller-crushin-round-the-clock-lyrics,https://images.genius.com/4186ee36b844bd7bbde71da3b370390b.500x500x1.jpg
513702,Curious,,https://genius.com/Mac-miller-curious-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
2305087,Cut the Check (Ft. Chief Keef),106509,https://genius.com/Mac-miller-cut-the-check-lyrics,https://images.genius.com/f2c75e5f34f94ec77aa311b7e5f73226.1000x1000x1.jpg
2828305,Dang! (Ft. Anderson .Paak),523967,https://genius.com/Mac-miller-dang-lyrics,https://images.genius.com/40e967c3cba9b6540f4d3d83f6ffd634.1000x1000x1.jpg
4677585,Dang! [Radio Edit] (Ft. Anderson .Paak),,https://genius.com/Mac-miller-dang-radio-edit-lyrics,https://images.genius.com/40e967c3cba9b6540f4d3d83f6ffd634.1000x1000x1.jpg
3320106,Dat Good Sound (Instrumental) (Ft. Ab-Soul & Mac Miller),,https://genius.com/Prhyme-dat-good-sound-instrumental-lyrics,https://images.genius.com/96a43e475e16c95249f14b6940b155d5.480x480x1.jpg
573453,Dat Sound Good (Ft. Ab-Soul & Mac Miller),52098,https://genius.com/Prhyme-dat-sound-good-lyrics,https://images.genius.com/33421224e552f44631c04c0d06b424f1.1000x1000x1.jpg
77674,Day One; A Song About Nothing,68720,https://genius.com/Mac-miller-day-one-a-song-about-nothing-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
986745,Days,11769,https://genius.com/Mac-miller-days-lyrics,https://images.rapgenius.com/6cbdc38c0a1c77fbfef481fb8cc1bcf8.500x500x1.jpg
4682881,Days Before (Ft. Mac Miller & Young Thug),18945,https://genius.com/Trippie-redd-days-before-lyrics,https://images.genius.com/1f0fcb626715f7bb0d47c9c2e01b7473.1000x1000x1.jpg
5302903,Dead Presidents,,https://genius.com/Mac-miller-dead-presidents-lyrics,https://images.genius.com/cd35b7da7a4a4e613939a6fbaf2faf8e.500x502x1.jpg
64490,Death Of The Emcee,5577,https://genius.com/Mac-miller-death-of-the-emcee-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
5271447,Deeper Than Pink,,https://genius.com/Mac-miller-deeper-than-pink-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
67539,Definition Of Cool (Ft. Diggy),7585,https://genius.com/Mac-miller-definition-of-cool-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
69127,Desperado,131835,https://genius.com/Mac-miller-desperado-lyrics,https://images.genius.com/18b93aa441589ba982c97a6f8d7e0ccf.1000x1000x1.jpg
359814,Diablo,545706,https://genius.com/Mac-miller-diablo-lyrics,https://images.genius.com/7e60f39271ebf7bc3190aac4f51df5c2.1000x1000x1.jpg
5388017,Diablo (Mac Miller Tribute),,https://genius.com/Lf-beats-diablo-mac-miller-tribute-lyrics,https://images.genius.com/1b9f2697002d420d55886fd21fa8aa49.1000x1000x1.png
56406,Diamonds & Gold,54903,https://genius.com/Mac-miller-diamonds-and-gold-lyrics,https://images.genius.com/ba27ef89ffbd7d19b230de5cd3832d50.1000x1000x1.jpg
4257530,Didn't See You There (Ft. Too Green Scene),,https://genius.com/Mac-miller-didnt-see-you-there-lyrics,https://i.genius.com/747fde182b5659d018c160705e844a563614f18b?url=https%3A%2F%2Fa2-images.myspacecdn.com%2Fimages03%2F34%2Fad4999848f974a2191c40cefd777f779%2F300x300.jpg
5821012,Die,,https://genius.com/Mac-miller-die-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
64754,Dig That (Ft. Cam'ron),6651,https://genius.com/Mac-miller-dig-that-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
5818239,Divine Love,,https://genius.com/Mac-miller-divine-love-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
6799712,DJ CapCom (Freestyle) (Ft. Beedie),,https://genius.com/Mac-miller-dj-capcom-freestyle-lyrics,https://images.genius.com/340fbe63d4eaf67ea1a22da57ace539f.600x600x1.jpg
73005,DJ Pimp (Freestyle),,https://genius.com/The-ill-spoken-dj-pimp-freestyle-lyrics,https://images.genius.com/82a42da42a801608cc89edbc3440a94f.600x600x1.jpg
97987,Dog Pound (Ft. Waka Flocka Flame),7562,https://genius.com/Mac-miller-dog-pound-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
6488810,Do It Again,,https://genius.com/The-ill-spoken-do-it-again-lyrics,https://images.genius.com/fa69038f2466c83992e831be293c6b5a.500x500x1.jpg
5602334,Dollar Pony Rides,,https://genius.com/Mac-miller-dollar-pony-rides-lyrics,https://images.genius.com/92e550cfa3cf4764dd196491e6a6c151.1000x1000x1.jpg
4133584,Dollars* (Ft. Mac Miller),,https://genius.com/Young-thug-dollars-lyrics,https://images.genius.com/c8a33c77aa58938dbe6b944819f4ea1e.640x640x1.jpg
6562947,Dollar Signs,,https://genius.com/Mac-miller-dollar-signs-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
3222292,Donald Trump,,https://genius.com/Neon-hitch-donald-trump-lyrics,https://images.genius.com/d20b2bc91a5f12504861fc3cd18401ed.1000x1000x1.jpg
4240,Donald Trump,507074,https://genius.com/Mac-miller-donald-trump-lyrics,https://images.genius.com/18474c48d796d3105ce95648ad3902a6.1000x1000x1.jpg
2011853,Donald Trump - Live in London (Ft. The Internet),,https://genius.com/Mac-miller-donald-trump-live-in-london-lyrics,https://images.genius.com/fb24fda4dfc131f223adc9b0cd325f82.800x800x1.jpg
6563006,Do Not Sleep,,https://genius.com/Mac-miller-do-not-sleep-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
5428975,Don't Do,,https://genius.com/Mac-miller-dont-do-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
544021,Don't Know (Ft. Mac Miller),19916,https://genius.com/Boaz-dont-know-lyrics,https://images.genius.com/53572d054ba96f7e0dacb77253785c5f.564x564x1.jpg
49195,Don’t Mind If I Do,46659,https://genius.com/Mac-miller-dont-mind-if-i-do-lyrics,https://images.genius.com/a8de6b36ccc06b0e9096884115bfea8c.1000x1000x1.jpg
187433,Doobie Ashtray 2K10 (Ft. Dee Goodz),,https://genius.com/Mac-miller-doobie-ashtray-2k10-lyrics,https://images.genius.com/ce681eaf1018e33064dae3942a7591da.500x500x1.jpg
103296,Doodling In The Key Of C Sharp,20411,https://genius.com/Mac-miller-doodling-in-the-key-of-c-sharp-lyrics,https://images.genius.com/97411d3fc45b9186a8e5643fe1e29183.500x500x1.jpg
2305086,Doors,86482,https://genius.com/Mac-miller-doors-lyrics,https://images.genius.com/f2c75e5f34f94ec77aa311b7e5f73226.1000x1000x1.jpg
5483,Down the Rabbit Hole,13421,https://genius.com/Mac-miller-down-the-rabbit-hole-lyrics,https://images.genius.com/05f898e9488becec66cf9eeae932e32a.275x275x1.jpg
6524541,Down Time,,https://genius.com/Mac-miller-down-time-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
5299256,Do You Have A Destination?,7016,https://genius.com/Mac-miller-do-you-have-a-destination-lyrics,https://images.genius.com/92e550cfa3cf4764dd196491e6a6c151.1000x1000x1.jpg
71312,Drank & Smoke (Ft. Mac Miller),49278,https://genius.com/French-montana-drank-and-smoke-lyrics,https://images.genius.com/63dfa2dbace6e41a07bdbb6ab4d94bf4.500x500x1.jpg
5912600,Dreams (Ft. Pharrell Williams),,https://genius.com/Mac-miller-dreams-lyrics,https://images.genius.com/4bfaf754d312b8adede9b8de27b76254.1000x1000x1.png
5223744,Driving (Ft. Mac Miller & Pmz),,https://genius.com/Poorickarto-driving-lyrics,https://images.genius.com/595541e0a2651ac60ae16f82bc9580be.1000x1000x1.jpg
5724457,Drop It (Snippet),,https://genius.com/Mac-miller-drop-it-snippet-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
251673,Dr. Thomas,42707,https://genius.com/Delusional-thomas-dr-thomas-lyrics,https://images.genius.com/a95f95f6dd277de1c135aa0ea68890ca.1000x1000x1.jpg
2926013,D.R.U.G.S.,189027,https://genius.com/Ab-soul-drugs-lyrics,https://images.genius.com/c2b989273a64cf1720624b72503a60bd.1000x1000x1.jpg
2940632,DRUGZ (Ft. Ab-Soul & Mac Miller),,https://genius.com/Young-mugz-drugz-lyrics,https://images.genius.com/d8146794de670b956a5fbd500dffd24c.750x750x1.jpg
5436073,Dumb it Down (Freestyle),,https://genius.com/Mac-miller-dumb-it-down-freestyle-lyrics,https://images.genius.com/913abea8c3ed87eae0718c357cb1589a.600x600x1.jpg
3835474,Dunno,332691,https://genius.com/Mac-miller-dunno-lyrics,https://images.genius.com/0327e4a856f14b2430e6e1a9333b1f1f.1000x1000x1.jpg
5081489,Dunno,,https://genius.com/Baum-dunno-lyrics,https://images.genius.com/fd2c91c06fb89f4bcf153deaae81decd.1000x1000x1.jpg
5794160,Dunno,5473,https://genius.com/Noah-cyrus-dunno-lyrics,https://images.genius.com/483dec1a7f648f7bb4c6b38bb0532cfe.1000x1000x1.png
6700924,Dunno,,https://genius.com/Talia-roux-dunno-lyrics,https://images.genius.com/00aef62346cda20c3178321ae57e4db0.1000x1000x1.jpg
4122712,Dunno (Spotify Singles),13041,https://genius.com/Mac-miller-dunno-spotify-singles-lyrics,https://images.genius.com/fcd30c48e44faa0ae7851c61e17dfd49.639x639x1.jpg
124004,Earning Potential (Ft. Mac Miller),,https://genius.com/Talib-kweli-and-z-trip-earning-potential-lyrics,https://images.genius.com/06ddc5adf6b636b65cb57633b98319b8.500x500x1.jpg
302113,Earth (Ft. Future),65810,https://genius.com/Mac-miller-earth-lyrics,https://images.genius.com/c65ca8421e6ce5b3eae32f187b3e72bc.1000x1000x1.jpg
304732,Eggs Aisle,57143,https://genius.com/Mac-miller-eggs-aisle-lyrics,https://images.genius.com/c65ca8421e6ce5b3eae32f187b3e72bc.1000x1000x1.jpg
5703616,Empires,8493,https://genius.com/Mac-miller-empires-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
152668,"End Of The World Party (Ft. Big Dave, CLOCKWORKDJ, Mac Miller, Peanut & Quentin “Q” Cuff)",,https://genius.com/Mostdope-end-of-the-world-party-lyrics,https://images.genius.com/52d3a85cec6e9d56b793222f3de05a94.500x500x1.jpg
56396,English Lane,28502,https://genius.com/Mac-miller-english-lane-lyrics,https://images.genius.com/ba27ef89ffbd7d19b230de5cd3832d50.1000x1000x1.jpg
329125,Erica's House (Ft. TreeJay),36608,https://genius.com/Mac-miller-ericas-house-lyrics,https://images.genius.com/588bdc5a721ff6b2b58c31ccf8bffa9d.500x500x1.jpg
5925098,Eschaton,,https://genius.com/Atora-eschaton-lyrics,https://images.genius.com/414e999f45501a8765e1f68b15860069.826x826x1.jpg
4851964,Everybody,190013,https://genius.com/Mac-miller-everybody-lyrics,https://images.genius.com/f5528ff2f79b8c9aaf79f41beaea2379.1000x1000x1.jpg
90613,Everything (Ft. Mac Miller),,https://genius.com/Boaz-everything-lyrics,https://images.genius.com/f467026eb27bc18f66bb2fb8b5d3d1f8.500x500x1.jpg
5559127,Excelsior,,https://genius.com/Mac-miller-excelsior-lyrics,https://images.genius.com/92e550cfa3cf4764dd196491e6a6c151.1000x1000x1.jpg
57169,Extra Extra (Ft. HALO & Mac Miller),13390,https://genius.com/Rapsody-extra-extra-lyrics,https://images.genius.com/5e6588a29f29907f15b95dde5d7bbb42.600x600x1.jpg
3762773,FACEBUSH,,https://genius.com/Larry-fisherman-facebush-lyrics,https://images.genius.com/a2abc159256b04f456c0a0e5a9bd03b7.483x483x1.jpg
49252,Face in the Crowd,18653,https://genius.com/Mac-miller-face-in-the-crowd-lyrics,https://images.genius.com/a8de6b36ccc06b0e9096884115bfea8c.1000x1000x1.jpg
55828,Face The Facts,6063,https://genius.com/Mac-miller-face-the-facts-lyrics,https://images.genius.com/13049a8f8bcdeb79473abbceee730e50.375x375x1.jpg
51345,Family First (Ft. Talib Kweli),15066,https://genius.com/Mac-miller-family-first-lyrics,https://images.genius.com/781a2ead216a063ed9bf5ff4df530fd8.275x275x1.jpg
5821011,Family Lives,,https://genius.com/Mac-miller-family-lives-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
175641,Fantoms (Ft. Joey Fatts),11911,https://genius.com/Vince-staples-and-larry-fisherman-fantoms-lyrics,https://images.genius.com/fc68c3a62ee50180ec55ee10a8e77b7a.620x620x1.jpg
1780115,Fast Life (Ft. Mac Miller & Njomza),,https://genius.com/Hardo-fast-life-lyrics,https://images.genius.com/cd802f161c824f96df972bbc601897ba.500x500x1.jpg
6568600,Feeling Is Gone (Ft. BILL WAVES),,https://genius.com/Mac-miller-feeling-is-gone-lyrics,https://images.genius.com/ce681eaf1018e33064dae3942a7591da.500x500x1.jpg
69157,Fight the Feeling (Ft. Iman Omari & Kendrick Lamar),466660,https://genius.com/Mac-miller-fight-the-feeling-lyrics,https://images.genius.com/18b93aa441589ba982c97a6f8d7e0ccf.1000x1000x1.jpg
2670557,Fight the Feeling [Lost Cause Cover],,https://genius.com/Amir-royale-fight-the-feeling-lost-cause-cover-lyrics,https://images.genius.com/00b28ab1cbb558b568397f9478d75800.612x612x1.jpg
3110516,First Day of My Life,5526,https://genius.com/Mac-miller-first-day-of-my-life-lyrics,https://images.genius.com/bb5f468569bfbf419f89e7254193fb87.500x500x1.jpg
3410283,"Fish Go Fish, Vol. 1",,https://genius.com/Conway-the-machine-fish-go-fish-vol-1-lyrics,https://images.genius.com/6cbeb71448c7858c0488d169dc540da6.1000x1000x1.jpg
481101,"Flashing Lights (Mac Miller Remix) (Ft. Mac Miller, Sub Focus & Takura)",,https://genius.com/Chase-and-status-flashing-lights-mac-miller-remix-lyrics,https://images.genius.com/f3e9a7ef11bb70460591479c0cc5e58a.1000x1000x1.jpg
3980547,Flightless Toilet (Ft. Mac Miller & Snoop Dogg),,https://genius.com/Burds-flightless-toilet-lyrics,https://assets.genius.com/images/default_cover_image.png?1628541713
5163913,Floating,51556,https://genius.com/Mac-miller-floating-lyrics,https://images.genius.com/e90bc8e7a4c87a6adcf1152f8944b523.1000x1000x1.png
5474002,Flying Away,,https://genius.com/Mac-miller-flying-away-lyrics,https://images.genius.com/ce681eaf1018e33064dae3942a7591da.500x500x1.jpg
6425051,Flying High,,https://genius.com/Mac-miller-and-pharrell-williams-flying-high-lyrics,https://images.genius.com/4bfaf754d312b8adede9b8de27b76254.1000x1000x1.png
60233,Fly In Her Nikes (Ft. Josh Everette),,https://genius.com/Mac-miller-fly-in-her-nikes-lyrics,https://images.genius.com/4186ee36b844bd7bbde71da3b370390b.500x500x1.jpg
6549511,Fly Me To The Moon* (Ft. Tay Walker),,https://genius.com/Mac-miller-fly-me-to-the-moon-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
5548,Foolin' Around,,https://genius.com/Mac-miller-foolin-around-lyrics,https://images.genius.com/4186ee36b844bd7bbde71da3b370390b.500x500x1.jpg
2467023,"Freestyle #5 ""Sans étrennes""",,https://genius.com/Sakage-freestyle-5-sans-etrennes-lyrics,https://assets.genius.com/images/default_cover_image.png?1628541713
205714,Freestyle for Taylor Swift,,https://genius.com/Mac-miller-freestyle-for-taylor-swift-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
2318904,Freestyle on Big Boi Radio,,https://genius.com/Mac-miller-freestyle-on-big-boi-radio-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
54458,Frick Park Market,258569,https://genius.com/Mac-miller-frick-park-market-lyrics,https://images.genius.com/0051d2207d96a40e82e149888f63c40c.1000x1000x1.jpg
114416,Friday Night Lights (Ft. Darrelle Revis),,https://genius.com/Mac-miller-friday-night-lights-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
5557912,Friendly Hallucinations (Ft. SZA),5703,https://genius.com/Mac-miller-friendly-hallucinations-lyrics,https://images.genius.com/92e550cfa3cf4764dd196491e6a6c151.1000x1000x1.jpg
426749,Friends (Ft. ScHoolboy Q),274240,https://genius.com/Mac-miller-friends-lyrics,https://images.genius.com/13ce35ef8b892b61cbe71e14f5a9e8f2.1000x1000x1.jpg
6818091,Fucked Up,,https://genius.com/Chevy-woods-fucked-up-lyrics,https://images.genius.com/337a2364c9231d3c375ab8a1915c64d5.500x500x1.jpg
69432,Fuck 'Em All,47466,https://genius.com/Mac-miller-fuck-em-all-lyrics,https://images.genius.com/18b93aa441589ba982c97a6f8d7e0ccf.1000x1000x1.jpg
3762765,Fuckin Shit,,https://genius.com/Larry-fisherman-fuckin-shit-lyrics,https://images.genius.com/a2abc159256b04f456c0a0e5a9bd03b7.483x483x1.jpg
453043,Fuck Love Freestyle (Best I Ever Had Remix),,https://genius.com/Mac-miller-fuck-love-freestyle-best-i-ever-had-remix-lyrics,https://images.genius.com/82a42da42a801608cc89edbc3440a94f.600x600x1.jpg
2484686,Fumo,,https://genius.com/Winston-fumo-lyrics,https://assets.genius.com/images/default_cover_image.png?1628541713
426858,Funeral,246232,https://genius.com/Mac-miller-funeral-lyrics,https://images.genius.com/13ce35ef8b892b61cbe71e14f5a9e8f2.1000x1000x1.jpg
147502,Funk Flex Freestyle,54210,https://genius.com/Mac-miller-funk-flex-freestyle-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
3762774,Funk Me,,https://genius.com/Larry-fisherman-funk-me-lyrics,https://images.genius.com/a2abc159256b04f456c0a0e5a9bd03b7.483x483x1.jpg
5559325,Funny Papers,24669,https://genius.com/Mac-miller-funny-papers-lyrics,https://images.genius.com/92e550cfa3cf4764dd196491e6a6c151.1000x1000x1.jpg
5805,Futuristic Funk,,https://genius.com/Mac-miller-futuristic-funk-lyrics,https://images.genius.com/6fdd82bef1bb980ec41bfc4de3a134c9.500x500x1.jpg
4616775,Garden Snakes,10905,https://genius.com/Mac-miller-garden-snakes-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
154639,Gees (Ft. ScHoolboy Q),274290,https://genius.com/Mac-miller-gees-lyrics,https://images.genius.com/a3c35951e6e5812aca6c91bc1bd7dfa4.1000x1000x1.png
2003695,Gees - Live in London (Ft. The Internet),,https://genius.com/Mac-miller-gees-live-in-london-lyrics,https://images.genius.com/fb24fda4dfc131f223adc9b0cd325f82.800x800x1.jpg
3764402,Gelato Party,,https://genius.com/Larry-fisherman-gelato-party-lyrics,https://images.genius.com/f3f982dc4febcf02be352a650ca2b1ea.375x375x1.jpg
209562,Generation (Ft. Jared Evan & Mac Miller),6969,https://genius.com/Rapsody-generation-lyrics,https://images.genius.com/df9033e82a6a700eec816d0ccfa48120.500x500x1.jpg
67119,Genius (Ft. Mac Miller),,https://genius.com/Mc-melodee-genius-lyrics,https://images.genius.com/a2b8f9dcfb159bf6f1bc2d2e4e97be6b.700x700x1.jpg
65180,Get Em Up,14253,https://genius.com/Mac-miller-get-em-up-lyrics,https://images.genius.com/a8de6b36ccc06b0e9096884115bfea8c.1000x1000x1.jpg
72665,Get It Again,,https://genius.com/Mac-miller-get-it-again-lyrics,https://images.genius.com/13049a8f8bcdeb79473abbceee730e50.375x375x1.jpg
89971,Get It On The Floor,,https://genius.com/Mac-miller-get-it-on-the-floor-lyrics,https://images.genius.com/d258961791ab731cca5aed7ed00e8073.500x500x1.jpg
2851232,Get Mines,,https://genius.com/Mac-miller-get-mines-lyrics,https://images.genius.com/43a85b15873b56e2f5f30a3dbfcbbc8b.500x502x1.jpg
6196,Get Up,50053,https://genius.com/Mac-miller-get-up-lyrics,https://images.genius.com/174c64ae633f0587924cac50c7eb6baf.375x375x1.jpg
139738,Girls In The Palm Of My Hand,,https://genius.com/Mac-miller-girls-in-the-palm-of-my-hand-lyrics,https://images.genius.com/6567f10f23fbb9eceb7ca9d4573d9300.1000x1000x1.jpg
84051,Glow (Ft. Pharrell Williams),12374,https://genius.com/Mac-miller-glow-lyrics,https://images.genius.com/13668277cbe016cb1684fbc4921bc17d.949x1000x1.jpg
2840990,"God Is Fair, Sexy Nasty (Ft. Kendrick Lamar)",366289,https://genius.com/Mac-miller-god-is-fair-sexy-nasty-lyrics,https://images.genius.com/90ac108ffd303212d5c183737c4cc1c0.1000x1000x1.jpg
2453110,!Go Fish! Volume 1 (Ft. Conway the Machine),,https://genius.com/Larry-fisherman-go-fish-volume-1-lyrics,https://images.rapgenius.com/eaf7f624ab2cf963cb46efcae586dfba.500x500x1.jpg
90447,Goin' Places (Ft. Mac Miller),,https://genius.com/Wiz-khalifa-goin-places-lyrics,https://images.genius.com/2ba15f623d81eda09cdc07f50dde02ad.400x400x1.jpg
5579346,Good Days Are Gone,,https://genius.com/Mac-miller-good-days-are-gone-lyrics,https://images.genius.com/2c8f8efa93f82b34eaade36589323ced.1000x1000x1.png
2800,Good Evening,71598,https://genius.com/Mac-miller-good-evening-lyrics,https://images.genius.com/a8de6b36ccc06b0e9096884115bfea8c.1000x1000x1.jpg
4831705,Good News,1184562,https://genius.com/Mac-miller-good-news-lyrics,https://images.genius.com/f5528ff2f79b8c9aaf79f41beaea2379.1000x1000x1.jpg
144144,Goosebumpz,183781,https://genius.com/Mac-miller-goosebumpz-lyrics,https://images.genius.com/a3c35951e6e5812aca6c91bc1bd7dfa4.1000x1000x1.png
400011,Goose Porridge (Ft. Mac Miller & Q Hefner),,https://genius.com/The-duck-hunters-goose-porridge-lyrics,https://images.genius.com/2f34f5f1271409b8c114ee1c0af9606c.600x600x1.jpg
62811,Got A Clue,10929,https://genius.com/Mac-miller-got-a-clue-lyrics,https://images.genius.com/d258961791ab731cca5aed7ed00e8073.500x500x1.jpg
6537865,Gotcha Opin,,https://genius.com/The-ill-spoken-gotcha-opin-lyrics,https://images.genius.com/fa69038f2466c83992e831be293c6b5a.500x500x1.jpg
71872,Got You (Ft. Mac Miller),,https://genius.com/Free-n-losh-got-you-lyrics,https://images.genius.com/9c3895e8953138ed8a60fbc22b601bf2.500x500x1.jpg
2335685,Grab Her Hand (Ft. Mac Miller),11221,https://genius.com/Michael-christmas-grab-her-hand-lyrics,https://images.rapgenius.com/457c3246b2f1a3fe53040d2ed1509182.595x593x1.jpg
426768,Grand Finale,166368,https://genius.com/Mac-miller-grand-finale-lyrics,https://images.genius.com/13ce35ef8b892b61cbe71e14f5a9e8f2.1000x1000x1.jpg
251210,Grandpa Used to Carry a Flask (Ft. Mac Miller),93954,https://genius.com/Delusional-thomas-grandpa-used-to-carry-a-flask-lyrics,https://images.genius.com/a95f95f6dd277de1c135aa0ea68890ca.1000x1000x1.jpg
83505,Great (Ft. Casey Veggies & Mac Miller),30709,https://genius.com/Sir-michael-rocks-great-lyrics,https://images.genius.com/36131258113b904e35e8d29e4a99e42e.500x500x1.jpg
5510294,Great Job,,https://genius.com/Mac-miller-great-job-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
5180760,Ground Rules,,https://genius.com/Mac-miller-ground-rules-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
57433,Groupie Love (Ft. Josh X & Mac Miller),,https://genius.com/Statik-selektah-groupie-love-lyrics,https://images.genius.com/0b3fb000c252e9ec97a065c1b2082da6.800x800x1.jpg
3910646,Guidelines,36080,https://genius.com/Mac-miller-guidelines-lyrics,https://images.genius.com/e072a509cfe1c7031e56c61b5e0c6fd9.1000x1000x1.jpg
128454,Guild (Ft. Mac Miller),288243,https://genius.com/Earl-sweatshirt-guild-lyrics,https://images.genius.com/c5a84e1fffc69e59a2cae6e1e07f2f13.720x720x1.png
4851294,Guitar Case (Hand Me Downs Demo),,https://genius.com/Mac-miller-guitar-case-hand-me-downs-demo-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
139548,Guns & Roses,19063,https://genius.com/Vince-staples-and-larry-fisherman-guns-and-roses-lyrics,https://images.genius.com/173597e45e5455a1a391b4f36d86149d.500x500x1.jpg
5812018,G-Wagon,7505,https://genius.com/Mac-miller-g-wagon-lyrics,https://images.genius.com/904f5ed20e5f3bbf5391f178c55c3d01.700x700x1.jpg
251443,Halo,64786,https://genius.com/Delusional-thomas-halo-lyrics,https://images.genius.com/a95f95f6dd277de1c135aa0ea68890ca.1000x1000x1.jpg
5162490,Hand Me Downs (Ft. Baro Sura),417797,https://genius.com/Mac-miller-hand-me-downs-lyrics,https://images.genius.com/f5528ff2f79b8c9aaf79f41beaea2379.1000x1000x1.jpg
5718233,Hand Me Downs (Cover),,https://genius.com/Sativa-skies-hand-me-downs-cover-lyrics,https://images.genius.com/d7300696d1550af7ce926e3072612c8c.1000x1000x1.jpg
5162491,Hands,127064,https://genius.com/Mac-miller-hands-lyrics,https://images.genius.com/f5528ff2f79b8c9aaf79f41beaea2379.1000x1000x1.jpg
6629065,Hands Up,,https://genius.com/The-ill-spoken-hands-up-lyrics,https://images.genius.com/0430de280e5dd7b241e2ed5ad5b44666.503x503x1.jpg
408956,Happy,18986,https://genius.com/Mac-miller-happy-lyrics,https://images.genius.com/174547421f5bddfb0be3c47fd2fb3eab.375x375x1.jpg
426831,Happy Birthday,109927,https://genius.com/Mac-miller-happy-birthday-lyrics,https://images.genius.com/13ce35ef8b892b61cbe71e14f5a9e8f2.1000x1000x1.jpg
363594,"Happy Days (Ft. Bun B, Mac Miller & Shawn Stockman)",,https://genius.com/1982-happy-days-lyrics,https://images.genius.com/3178786268da8c85df636a73ce327489.500x500x1.jpg
1857244,Hate Me Later (Ft. Mac Miller),,https://genius.com/Jd-era-hate-me-later-lyrics,https://images.genius.com/b3757c917cfa96c5bbb036bacb00d8ac.500x500x1.jpg
5579342,Hater's Last Meal,,https://genius.com/Mac-miller-haters-last-meal-lyrics,https://images.genius.com/2c8f8efa93f82b34eaade36589323ced.1000x1000x1.png
2294132,HD (Ft. Mac Miller),11250,https://genius.com/Choo-jackson-hd-lyrics,https://images.rapgenius.com/009ce4c1ebccb0f7c27eceea5859d6ff.600x600x1.jpg
2459551,Headaches & Migraines (Ft. Dave East),39635,https://genius.com/Mac-miller-headaches-and-migraines-lyrics,https://images.genius.com/45896b9a80599ad78707c6113dbeb3eb.500x500x1.jpg
