id,title,views,release_date,user_interest,album_name,spotify_link,lyric_url,art_url
4104959,Mind Mischief - Live,,2014-04-19,,Live Versions,,https://genius.com/Tame-impala-mind-mischief-live-lyrics,https://images.genius.com/5cadcf210a2a88085b2544f1a36b328a.600x600x1.jpg
2059545,Mind mischief - the field remix,,,,,,https://genius.com/Tame-impala-mind-mischief-the-field-remix-lyrics,https://images.genius.com/7b8356257c83b58cd5f07795d448f25b.1000x1000x1.jpg
136112,Music to Walk Home By,56027,2012-10-05,8,Lonerism ,,https://genius.com/Tame-impala-music-to-walk-home-by-lyrics,https://images.genius.com/ce396f80a55e764c3fe03da68343bd4a.1000x1000x1.jpg
3540075,My Life,29767,2018-03-05,2,Ringos Desert,,https://genius.com/Zhu-and-tame-impala-my-life-lyrics,https://images.genius.com/3ad0bd6a7880b323b18cf991c420e879.1000x1000x1.png
3807067,My Life (AWAY Remix),,2018-06-26,,,,https://genius.com/Zhu-and-tame-impala-my-life-away-remix-lyrics,https://images.genius.com/9f59d249cbecac2a8b0a2edeb2d06ddb.1000x1000x1.png
3916460,My Life (Blond:ish Remix) (Ft. Tame Impala),,2018-07-20,,My Life (Remixes),,https://genius.com/Zhu-my-life-blond-ish-remix-lyrics,https://images.genius.com/9d64b50ca1238598ca2c9756e87a5dba.1000x1000x1.png
3916489,My Life (Brian Cid Remix) (Ft. Tame Impala),,2018-07-20,,My Life (Remixes),,https://genius.com/Zhu-my-life-brian-cid-remix-lyrics,https://images.genius.com/9d64b50ca1238598ca2c9756e87a5dba.1000x1000x1.png
3916503,My Life (Finnebassen Remix) (Ft. Tame Impala),,2018-07-20,,My Life (Remixes),,https://genius.com/Zhu-my-life-finnebassen-remix-lyrics,https://images.genius.com/9d64b50ca1238598ca2c9756e87a5dba.1000x1000x1.png
3916527,My Life (Just A Gent Remix) (Ft. Tame Impala),,2018-07-20,,My Life (Remixes),,https://genius.com/Zhu-my-life-just-a-gent-remix-lyrics,https://images.genius.com/9d64b50ca1238598ca2c9756e87a5dba.1000x1000x1.png
3916522,My Life (Klangstof Remix) (Ft. Tame Impala),,2018-07-20,,My Life (Remixes),,https://genius.com/Zhu-my-life-klangstof-remix-lyrics,https://images.genius.com/9d64b50ca1238598ca2c9756e87a5dba.1000x1000x1.png
3916548,My Life (KRANE Remix) (Ft. Tame Impala),,2018-07-20,,My Life (Remixes),,https://genius.com/Zhu-my-life-krane-remix-lyrics,https://images.genius.com/9d64b50ca1238598ca2c9756e87a5dba.1000x1000x1.png
3916435,My Life (Kyle Watson Remix) (Ft. Tame Impala),,2018-07-20,,My Life (Remixes),,https://genius.com/Zhu-my-life-kyle-watson-remix-lyrics,https://images.genius.com/cd81c997ac59544ba187556d7afccb81.1000x1000x1.png
3061366,My Lover Mother Nature,,2010-11-17,,,,https://genius.com/Tame-impala-my-lover-mother-nature-lyrics,https://images.genius.com/b998318b5144afb6e766334d1ae49c1c.500x407x1.jpg
2165812,Nangs,113668,2015-07-17,14,Currents,,https://genius.com/Tame-impala-nangs-lyrics,https://images.genius.com/23551f8ae688834aa834eba569d5bb78.1000x1000x1.jpg
3830728,New Mistakes,,,,,,https://genius.com/Super-helpful-kwame-new-mistakes-lyrics,https://images.genius.com/869126dae1f2ed89a4187f1157522222.640x640x1.jpg
2165813,"New Person, Same Old Mistakes",721419,2015-07-17,98,Currents,,https://genius.com/Tame-impala-new-person-same-old-mistakes-lyrics,https://images.genius.com/23551f8ae688834aa834eba569d5bb78.1000x1000x1.jpg
135090,Nothing That Has Happened So Far Has Been Anything We Could Control,69840,2012-10-05,19,Lonerism ,,https://genius.com/Tame-impala-nothing-that-has-happened-so-far-has-been-anything-we-could-control-lyrics,https://images.genius.com/ce396f80a55e764c3fe03da68343bd4a.1000x1000x1.jpg
4997652,On 808 Flow'$,,2019-03-06,,BackWoods in the Back of the Moon,,https://genius.com/Luis-too-thrill-on-808-flow-lyrics,https://images.genius.com/97802a7da35148ff19dbf97c26931933.640x640x1.jpg
5175146,One More Hour,87995,2020-02-14,17,The Slow Rush,,https://genius.com/Tame-impala-one-more-hour-lyrics,https://images.genius.com/a74051159decca8ebdbba7c499616e3f.1000x1000x1.jpg
5110372,One More Year,94283,2020-02-14,5,The Slow Rush,,https://genius.com/Tame-impala-one-more-year-lyrics,https://images.genius.com/a74051159decca8ebdbba7c499616e3f.1000x1000x1.jpg
4038218,Only You (Ft. Tame Impala),23314,2018-10-22,,Bebey,,https://genius.com/Theophilus-london-only-you-lyrics,https://images.genius.com/d90d4262192b06dc84b27b93f8b63d29.1000x1000x1.jpg
5175455,On Track,106941,2020-02-14,12,The Slow Rush,,https://genius.com/Tame-impala-on-track-lyrics,https://images.genius.com/a74051159decca8ebdbba7c499616e3f.1000x1000x1.jpg
2165806,Past Life,157566,2015-07-17,20,Currents,,https://genius.com/Tame-impala-past-life-lyrics,https://images.genius.com/23551f8ae688834aa834eba569d5bb78.1000x1000x1.jpg
4412281,Patience,152358,2019-03-22,27,,,https://genius.com/Tame-impala-patience-lyrics,https://images.genius.com/98bdf75ced2830513adcf752679f84fa.1000x1000x1.png
